,sample_id,ancestry,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,predicted
1021,1022,afr,0.4328917120866543,-0.047230683343226706,0.008655167826761206,-0.010470617019711208,-0.027920087494999773,0.02874016301392242,0.05546232783914205,0.02383366306933296,0.0778829284148374,-0.1381410898886961,True
1022,1023,afr,0.4474032744149866,-0.027680360937590538,-0.009863109185320332,-0.0007493653860235163,-0.00795792249838462,0.02157754178833625,0.06818613479974836,0.0314449829175601,-0.011827347328806165,-0.0890864087241594,False
1023,1024,afr,0.4308419121132402,-0.028200529175925578,-0.007666986367956489,-0.0005854645240406339,-0.001615829402782519,0.026313931717039718,0.06292388192118936,0.04894404336227338,0.02705515490511876,-0.0969298812801809,True
1024,1025,afr,0.4426280111214264,-0.02806116518927772,-0.009881016261870311,0.002290737694270601,-0.0009849002642107764,0.012759350662766279,0.07253344615756986,0.07089214902063833,0.024984743041904213,-0.047732961134254084,False
1025,1026,afr,0.43050534245586974,-0.025223965212766836,-0.012043080981870662,0.009421179445920098,-0.0027242905210015395,0.01899748523201068,0.08206115089654685,0.07790841877202023,0.04007529366705555,-0.04210734592218546,False
1026,1027,afr,0.4348571119773612,-0.02690191769391768,-0.01057743959618749,-0.005260422197258335,0.010163057508284378,-0.010463349751085486,0.01641290499034424,0.03495911781337308,0.054524154038478184,-0.004730720662526347,False
1027,1028,afr,0.44094440987695693,-0.03310114458684489,-0.011251044826994874,-0.005026339848341003,0.0156391057641185,-0.0007010434863189445,0.03196110572687434,0.058743167892255185,0.06002931546755731,0.0034228903403495698,False
1028,1029,afr,0.4542699354236988,-0.031681169386472814,-0.006095399914912126,-0.002037282258354644,0.0010734596235872963,0.018702687206307574,0.07295945325741614,0.056385474733784045,0.027337108470156295,-0.05669631932573212,False
1029,1030,afr,0.4464055962883171,-0.03650477413481703,-0.00911724106004634,-0.0036143484203632215,-0.012501477524254326,0.018221886790657033,0.07620345327608373,0.050967730230396385,0.02946659847584745,-0.07128531783491034,True
1030,1031,afr,0.4279699449391972,-0.022155391476952658,-0.006964961946217023,-0.000795829254910071,0.006044683826534986,0.02413142324769361,0.0685612249194188,0.07067028338085782,0.01822214965474734,-0.02104628201355941,False
1031,1032,afr,0.44862389927633894,-0.048976697196702744,0.014141520964280969,-0.006023484237773627,-0.03656945491652117,0.024256160642510873,0.05445285653316623,0.02514628107706394,0.08906684785444223,-0.10165704099862229,False
1032,1033,afr,0.442262234746103,-0.024453806657145773,-0.005598327558393039,-0.0002393315075538841,0.004195804721974211,0.019419673648180445,0.08077179938804263,0.07046723426877183,0.029510185094532623,-0.05045711475404905,False
1033,1034,afr,0.4223974128734312,-0.02342486408720305,-0.012537522511441952,0.0006571941387198651,0.00016066645069520862,0.023138524714136754,0.07895223192189695,0.06828012525538092,0.02778445294001063,-0.03848568955100219,False
1034,1035,afr,0.4329942201210383,-0.03438416473645736,-0.014294508394338351,0.008482820012002701,0.006730838076368029,0.020593024443331855,0.08238937046228874,0.07850089169977603,0.043284598110881166,-0.05771576889771273,False
1035,1036,afr,0.431239473862266,-0.029660200600532677,-0.005226258912908366,-0.005114430188432157,-0.024040050527714817,0.018581305792581708,0.025733718923964397,-0.022849686533716485,-0.07444119727593813,-0.07504223819550578,True
1036,1037,afr,0.4520841750060811,-0.03708484970079154,-0.002296624454904035,-0.002110205616673302,-0.019160702571120732,0.0281270318851894,0.026852341736246173,-0.022605046654171658,-0.07637829303436611,-0.11301036852266189,False
1037,1038,afr,0.4414481953901468,-0.03798379010326842,-0.012801965946127609,-0.002735423212257117,-0.01430437494250549,0.021090932384613386,0.026170911306673365,-0.008054613029299908,-0.07219079132764984,-0.09254555654480547,False
1038,1039,afr,0.447223645364178,-0.03830382642367569,-0.0035311722165676817,5.087811981039183e-05,-0.017476052788090092,0.020384695894981177,0.015478873790139786,-0.025203603544587682,-0.07080473843050336,-0.0966617871405893,True
1039,1040,afr,0.4445712399766309,-0.03314742847369888,0.0009709848701840118,0.0010817901624706916,-0.018333357258636357,0.030251161786566717,0.01769928430831714,-0.029858075797042447,-0.09504467993521834,-0.07755104693165046,True
1040,1041,afr,0.4249130620736346,-0.030521174766044223,-0.011142151409466476,-0.0004852989715275018,0.011267794780791467,-0.0017097457245141957,-0.02368962070224431,-0.017616093857015878,-0.04583560995758995,0.0017255875651740337,False
1041,1042,afr,0.4416430601746586,-0.02341807194109734,-0.00932832986218911,0.0006141132631104102,-0.003295511057649139,0.016368506164090534,0.02586971550204675,-0.00785466153138634,-0.08925327550843158,-0.046499353624914155,True
1042,1043,afr,0.4336193568253266,-0.047799123446370564,0.011701181981713646,-0.011570483163626494,-0.01652407197682076,-0.011801568787136826,-0.10642265305608561,-0.09158843024681985,-0.017769647709934683,0.016209629531605315,False
1043,1044,afr,0.449840084604003,-0.03894780000085908,-0.003785008015541141,-0.0032184056592495366,-0.014961875322124956,0.01518189618654453,0.009416790024430794,-0.035784566544266004,-0.07019041791004241,-0.08178411480445129,False
1044,1045,afr,0.43650436736645865,-0.03354630490115806,-0.00992154648763871,-0.012080956742851376,-0.021844267974300245,0.011359245266472522,0.03312717227130775,-0.024253330162865783,-0.04643380566577332,-0.1168826331740133,True
1045,1046,afr,0.4363803312871142,-0.03260217637302822,-0.008063872516914245,-0.0063833421492979795,-0.018664660123046926,0.022604197999696523,0.017759593405156614,-0.027976822155118417,-0.08374957118617045,-0.10372593467424465,False
1046,1047,afr,0.44405196677305486,-0.0287317066351537,-0.008521744536646076,0.002822389993477237,0.0015701936721581812,0.016424629524740806,0.017154066015048514,-0.007015539118074252,-0.08349045686307631,-0.021581914135622184,False
1047,1048,afr,0.4418590548904008,-0.032395389384811867,-0.007875328053394401,0.003672936015493616,0.010209867864948253,-0.006983062654784919,-0.03345554455101142,-0.036531824718187,-0.056912552802698746,-0.004180575257876623,False
1048,1049,afr,0.4384712685062827,-0.025398649183814157,-0.006206106028527393,-0.005101963375126572,0.012498135676801816,-0.004734541097772074,-0.03372970682480725,-0.03914936491002331,-0.07217882235271753,0.01116460618720001,True
1049,1050,afr,0.44086692554699614,-0.03151944120882772,-0.008118281572921649,-0.003055897520119739,-0.02290230457649311,0.02346701655637165,0.01751754573992209,-0.03195616061531382,-0.08463099244672026,-0.09163638364214097,True
1050,1051,afr,0.4543328134544941,-0.037886677151626656,-0.00038274801880100207,-0.002532228290200646,-0.02083674258393273,0.021146622452478343,0.026320501423292387,-0.027101473875556746,-0.06776851105841901,-0.0962752664102194,False
1051,1052,afr,0.4474633337916276,-0.028079754753671225,0.0023721772799565406,-0.004897121141465924,-0.022295483139784144,0.026039704329613434,0.015878757479428157,-0.03183275771641083,-0.0817903908924014,-0.10597455777158438,False
1052,1053,afr,0.4463518161980073,-0.029550361030557182,0.0041936712464150615,-0.0032145297937510066,-0.017724674259276676,0.02488679242365483,0.020830231780130343,-0.029192158805548454,-0.07715615542452642,-0.10692714790388728,False
1053,1054,afr,0.4269998695978252,-0.047441456889110174,0.00491146830121603,-0.0034530966609892617,-0.009641791928245352,-0.013328529171907617,-0.09761890204566445,-0.08854278042738851,-0.015028065951859957,0.02572792160914183,False
1054,1055,afr,0.4269589776578274,-0.03834914132877328,-0.0027211803027054724,-0.004795398944245413,-0.007011969357724773,-0.010946013746755122,-0.09066569313509987,-0.0772873863228902,-0.02693277853972952,0.041031369895406115,True
1055,1056,afr,0.4501427449826905,-0.029998501533427938,-0.006419639902575352,0.007342467388970123,0.011378385319992627,-0.009031183760863808,-0.03384934606490471,-0.028891886708479485,-0.05970396567607947,0.00946205113484327,False
1056,1057,afr,0.43754543180225053,-0.024403080331617977,-0.009598718861687535,0.0035486300437963993,-0.0021923314941013072,0.019122833598655242,0.026154616303707585,-0.002817408930651784,-0.09630480092362713,-0.054134183450246336,True
1057,1058,afr,0.41992330010431655,-0.026286679393774784,-0.013254686531091044,-0.0009918747204498853,0.010474100418028116,6.0634592513658325e-05,-0.029456396844645086,-0.03462642543891852,-0.06515565611414782,0.01201983927794872,False
1058,1059,afr,0.4304539165155225,-0.03238107120419823,0.0009265338024076226,-0.007470551174884223,-0.020716257946804876,0.02686159747535074,0.004490179613971249,-0.037250761727079494,-0.06887287935068656,-0.11650051279909673,False
1059,1060,afr,0.44906512536878895,-0.036246306682541675,-0.002748675211104862,-0.005625126544837738,-0.02164283543078039,0.020558849141459504,0.002420995554566369,-0.033558067840249374,-0.059236622462487426,-0.0976204079364188,True
1060,1061,afr,0.4422743635329096,-0.04307042625092842,0.01735457703336079,-0.015388550446510708,-0.005397766773786599,-0.0143489959645106,-0.098794847499513,-0.08792532036314173,0.0052366974045273,0.026641908987518434,True
1061,1062,afr,0.4387484962494815,-0.04193890940205009,0.01727945892872725,-0.004514165766277927,-0.016238152219749225,-0.015342973651670207,-0.10548368828482109,-0.08060505845980073,0.0024864373476212597,0.010473914130314529,False
1062,1063,afr,0.4313676447604235,-0.03437003117996091,0.004787216946335712,-2.60542412854736e-05,-0.01053539670204393,-0.005343112466431914,-0.09200858205828309,-0.08275553980260278,-0.01929368546102525,0.01208154434190055,False
1063,1064,afr,0.4443251874090832,-0.03992984498522724,-0.004316009857270365,-0.003944869675110725,-0.025959686986438798,0.021361972213417766,-0.0015644994288793112,-0.04309807667747768,-0.08317383486058505,-0.10513657826954241,False
1064,1065,afr,0.42900905766152364,-0.02252459516856592,-0.00848560031424559,-0.0009555310560577675,0.01032004392969726,-0.006157358827918725,-0.031290574753669566,-0.030628407889013717,-0.06328411317227942,0.024834657170015102,False
1065,1066,afr,0.43694482532476037,-0.03551278716572797,-0.0016965742389693764,0.00145917540525563,-0.026194453627987762,0.02541750082498253,-0.002311947816375133,-0.04470736540156862,-0.06424482575562522,-0.12192098957066214,True
1066,1067,afr,0.44606272004930997,-0.03527479457320884,-0.007731280119172158,-0.004224045768873246,-0.027115784274090744,0.02001107180487681,0.023101853221586945,-0.019439015686809218,-0.07750167605842287,-0.0799965431394222,False
1067,1068,afr,0.4373875143155456,-0.027089398609511216,-0.009280011276239614,0.0035540584944606752,0.01059998907495527,-0.013920135483423765,-0.03150680752708858,-0.036572316995663885,-0.0597529808406336,-0.0031100741290473917,False
1068,1069,afr,0.4309693298665708,-0.02419025941195673,-0.0031722655769333345,0.002878865482300008,0.01327423787478175,-0.0016035169111424572,-0.03777636239370124,-0.040236774979726775,-0.061487162564430764,-0.010784226355704465,False
1069,1070,sas,-0.1193211546402628,0.10438829412114045,-0.11007394532826226,-0.0813205129660849,-0.008729398895313038,-0.053254102267978824,-0.00974041570960567,-0.006676202581431991,-0.006895589923230388,0.03239435674048999,False
1070,1071,sas,-0.12082499635877862,0.11554684858693513,-0.1048490397836497,-0.09260663879463013,-0.0024400760514015274,-0.04608017781690286,-0.007178227732889023,-0.0006604614138235582,-0.00208570902761705,0.03295388383758366,False
1071,1072,sas,-0.12271686796262081,0.12124261844981642,-0.09876480453964787,-0.0781063780734181,-0.012921021529871393,-0.022175547945876676,0.024103663580838063,0.015327749627052654,-0.018862909291223806,0.0016408049283807812,True
1072,1073,sas,-0.12021449184050619,0.10373141452881356,-0.11998872081706263,-0.09217184945721284,-0.01592640831046618,-0.04080524658255163,0.03062371530942595,0.014510409877044994,-0.01530629259274731,0.008871867462100209,False
1073,1074,afr,0.4493916309376072,-0.027196955612704885,-0.004328638526347411,0.006180379104992952,-0.0026423412597964767,0.018852602522590557,0.06677479460703072,0.06356623609238474,0.04139748484515171,-0.06615716098675428,True
1074,1075,afr,0.4393989288830726,-0.03268326447866471,0.0003087449915751743,-0.005222869414786135,-0.020450472314403636,0.025802307659096184,0.0677651329116975,0.039337775877093854,0.0376668516799564,-0.12100656739034728,False
1075,1076,afr,0.443340521272587,-0.03380148620040428,-0.0008976941545533746,-0.008253377935568119,-0.021521235712390875,0.022150406649735183,0.06500985642059809,0.030767373307625637,0.009780670278873587,-0.12116277957538098,True
1076,1077,afr,0.43467368826608127,-0.028266590962298298,-0.011420196183846685,0.0034431542227250887,-0.003051256395670462,0.017578585912936148,0.0700070302357184,0.052867200054720655,0.010726370154973635,-0.03983109397861935,True
1077,1078,afr,0.43951925668157127,-0.03062184328273035,-0.004305185832486297,0.0038542647932199225,0.014722684399909479,-0.003084798160674468,0.018204712279170143,0.03196437499698443,0.037688864874068244,-0.013966827007035405,False
1078,1079,afr,0.4413496818993695,-0.026162699252547175,-0.006141835162463185,0.0016722937894222984,0.014009017231276306,-0.007261316355531019,0.007902072648433862,0.037273712812567944,0.04587468265130408,0.013627964265969442,False
1079,1080,afr,0.4161980777287072,-0.023880928934507713,-0.012477106152440747,0.004209870257109748,0.004961607030415674,-0.010661839876870917,-0.06640700638887533,-0.0788332218478079,-0.10301381999488883,0.04663205102322115,True
1080,1081,afr,0.3956726720860172,-0.01166543348408811,-0.010841663569794026,0.009534255982278266,0.008443009706051687,-0.012256859706365994,-0.06615310663132547,-0.06233765464878155,-0.0921109529359584,0.041048906353577115,False
1081,1082,afr,0.43671122139873103,-0.02884288762821466,-0.008454229011107891,0.0005294912324616452,0.009545943073317213,-0.007414105252756327,-0.04009738817251722,-0.039268083606701254,-0.07463571880181488,0.02629007832455277,False
1082,1083,afr,0.430748504044757,-0.024696221908133337,-0.010581294711387261,-0.0011288822769893855,0.005576834926888491,-0.005972063830189299,-0.032624637635365376,-0.0340299299456664,-0.07550279166025801,-0.006148128257296232,True
1083,1084,afr,0.4297056182598231,-0.028764522886617443,-0.0018745264284417916,-0.004029494889430665,0.007709947529081608,-0.005622147586968462,-0.053249626580482344,-0.03552719481164588,-0.03500745166644742,0.032652251106010666,False
1084,1085,afr,0.4326730496878219,-0.030355472789572464,-0.011951248977273806,-0.0015675869351466404,0.010142251666511826,-0.002993255643818928,-0.027055977696008232,-0.02491834254393516,-0.04813518966303698,0.003053637924261831,False
1085,1086,afr,0.4336075446443758,-0.03059214466345154,-0.011318373111830078,0.005248784800554604,0.0005284966030311856,0.020700536558865303,0.023115507695583924,-0.002561058117925029,-0.08619333843738762,-0.054834201196761044,False
1086,1087,afr,0.4304920853503729,-0.024330469322704523,-0.00847970386148776,-0.00073091281138251,0.00799084327152639,-0.008206243655491554,-0.033866998117517456,-0.038969994984608396,-0.05969385714133416,0.006949729131101185,True
1087,1088,afr,0.44563077294599773,-0.028802954537193674,-0.012307731709389504,0.008419149113797535,-0.005796148031784353,0.016291949387653906,0.02036510078513733,-0.01010098220350597,-0.1004843975701516,-0.037719399050324814,False
1088,1089,afr,0.42020802815859,-0.025749204817752218,-0.013041179166286302,0.0005226253570159617,0.005844028379850127,-0.010109165666876418,-0.03179095215049916,-0.030500462544384214,-0.06080696227390999,0.019937795652091195,False
1089,1090,afr,0.4409602748353108,-0.027791966293559678,-0.008398115288874611,-0.00588736887243921,0.009740443356214186,-0.00984189860817409,-0.03308409391288845,-0.029119677129819294,-0.043345556819879255,0.000710058921343832,False
1090,1091,afr,0.4404040474932713,-0.03419641903201687,-0.0010544629179580632,0.003978410774873073,0.002118638267049659,-0.000464997837784474,-0.04978069747460566,-0.0448744918927916,-0.0415974434359677,0.0017972283111505815,False
1091,1092,afr,0.44010811478626377,-0.028226076271663746,-0.008249606321602791,-0.0003196271342144043,0.010060224106679495,-0.012586528802501544,-0.03558420747724971,-0.04253714872303284,-0.06365421594908352,0.019613953122753647,False
1092,1093,afr,0.4219542136910123,-0.024710073260090913,-0.008864311946487284,0.0022895975997666252,0.014222218549391999,-0.0011836582803165165,-0.03832768516133136,-0.033620798985012246,-0.06500136216421411,0.012744400121124416,False
1093,1094,sas,-0.12354958209029426,0.0630524642199326,-0.13075005452888772,-0.0870618608816786,-0.0031575778784020403,-0.061361046704268805,-0.00872405218595903,-0.0010256582238407895,0.007504847040166756,0.01980347696612187,True
1094,1095,sas,-0.12668590162725224,0.06472675156524658,-0.13597254968370998,-0.10197316044585912,-0.0020490821544504774,-0.05877496623963246,0.0018680679098340253,-0.0035249204960884507,-0.0014219112567828303,0.02264587342262457,False
1095,1096,sas,-0.12508262604632955,0.06006507558438897,-0.14002227599849637,-0.08578894438923769,-0.007875202105248674,-0.06885531832972441,-0.0015019548613432934,-0.001972598828676502,-0.006635108705652271,0.019459885930897078,True
1096,1097,sas,-0.12670634687599092,0.053377777739536524,-0.13427090884838908,-0.09742276296721306,-0.032294868717270976,-0.04651311662632068,0.029370378739472274,-0.006932679860598754,0.0014999252644443272,-0.041640673717130164,False
1097,1098,sas,-0.1306791815637521,0.04779701954653981,-0.1295354582533487,-0.09209499302876847,-0.028101833313057517,-0.03276267301776753,0.02268162745351925,-0.00772921868237535,-0.0005360663886891407,-0.05062285288229811,False
1098,1099,sas,-0.1268259249194381,0.05753226021045484,-0.1343449238942992,-0.08764709172018993,-0.00707901077726619,-0.030359382115730818,0.0338439881755569,0.014654061783222051,-0.012703996600048654,-0.0006528401983135235,False
1099,1100,sas,-0.12249471678092888,0.07177549512532012,-0.14988956964155226,-0.11558947361115689,-0.0349434273455019,-0.06851357028796601,0.04539116506283594,-0.00168170854304127,-0.014727793893395298,-0.027623076923134305,False
1100,1101,sas,-0.13383092772535268,0.05077422598687333,-0.14989255104785257,-0.1020290002893086,-0.01977612957538642,-0.05129013304936919,0.03921724411995481,0.0039582251326669374,-0.018367340525011003,-0.02732669352736505,False
1101,1102,sas,-0.12442601396095324,0.06815346836312858,-0.14059838087345888,-0.09791349801202018,-0.02950423746692079,-0.0553320566987503,0.038569805721284295,0.0050935096254774,-0.01212513895494871,-0.033629572681543665,False
1102,1103,sas,-0.12893180869775483,0.061734878973422815,-0.1445906503048542,-0.09680148774808545,-0.022951718254836447,-0.045338833417926994,0.033138056861457245,0.0014411708783928882,-0.012857207289277084,-0.040020205778255026,False
1103,1104,sas,-0.1242973791465569,0.060688921652593764,-0.13824924437149028,-0.09237451324671286,-0.002645394780614101,-0.06662996872839982,-0.002259163881990864,-0.005628142533569834,-0.00403779129225454,0.03155723219359885,False
1104,1105,sas,-0.12169706792666792,0.057954119541888977,-0.13563324674573599,-0.08842525317545724,0.0022078568452354864,-0.05928612735879878,-0.007721590091286624,-0.005336501867109126,-0.0014294843683049677,0.020607641344823763,False
1105,1106,sas,-0.12248335712569713,0.13754533106241257,-0.09317597519381553,-0.07600733747620983,-0.01688819725190632,-0.019909662369369627,0.020506663987365656,0.01770141236778983,-0.018480483366899156,-0.007071905103932804,False
1106,1107,sas,-0.12615498658692076,0.11558610267948131,-0.10515171577911957,-0.07360886299189347,-0.019203311197171422,-0.024660610314233538,0.025701995272336815,0.015060989776705582,-0.017254628893088337,-0.0012182004031738548,False
1107,1108,sas,-0.11886118538863184,0.08619311889601497,-0.1414930444064326,-0.1208430662981102,-0.01362965398355861,-0.09043717281000069,0.00778082356094443,-0.004000037586124179,0.0015473197878567945,0.02967693157171243,True
1108,1109,sas,-0.11946301257469547,0.07855644121661641,-0.13646074192591812,-0.10959056480170833,-0.008948843263082519,-0.07374922215667129,0.003163802270099761,-0.004486756024237363,-0.002253290719594459,0.02509720322847177,False
1109,1110,sas,-0.1262330698299657,0.07526324180803058,-0.1480478128440401,-0.12129671977170682,-0.03850805469106765,-0.06709763147332834,0.04539950432604679,-0.00225798465563913,-0.007149683773133333,-0.03558614734680988,True
1110,1111,sas,-0.12542181506400335,0.10631857904911768,-0.11699480201137696,-0.09221597786346501,-0.01333186896653265,-0.031878988609183395,0.02896641854087546,0.017167037873798034,-0.021437241600913887,0.005794488494778878,False
1111,1112,sas,-0.12254257161759205,0.09760320697298061,-0.118951569571618,-0.08868827791159958,-0.012481036415306339,-0.03895417506252132,0.028815306934779458,0.014873859096055339,-0.016011235585892583,-0.0002635503530081996,False
1112,1113,sas,-0.12436005373071751,0.10461114682424205,-0.12262254082076428,-0.09904132428940918,-0.02327484853429822,-0.0484406505723253,0.031306736185835606,0.007587522435988623,-0.018969654403572313,0.0032695825632683513,False
1113,1114,sas,-0.12291918425700667,0.0897096582979602,-0.12413274333135686,-0.10481898251585083,-0.0053811927510706336,-0.06368789635198843,-0.009702995685182472,-0.0022278615838094208,0.0033690683119734295,0.037021122608590994,True
1114,1115,sas,-0.1262707369902533,0.08132474672970476,-0.14405112034154421,-0.1178753779419108,-0.011627992342777511,-0.08269383446398226,0.007295663119970618,-0.0031758371291918056,0.0010160192951294814,0.0306108341150513,True
1115,1116,sas,-0.12180057738110303,0.07489833201684766,-0.14163762815542796,-0.11909329723214249,-0.0068551720338452145,-0.07666893719695739,0.011110183944055808,-0.0012866228726753804,0.0017916061301113005,0.021084901110011673,False
1116,1117,sas,-0.12108308342045253,0.08324571799600936,-0.13847961302775505,-0.1239032431780487,-0.012126968207229718,-0.07991202292993148,0.00726921426987463,0.0021448329633570683,-0.0013584329384926774,0.02768704108090927,False
1117,1118,sas,-0.11263631831090373,0.08947789625644577,-0.13552599391238113,-0.11815494746377454,-0.012424539545749905,-0.08312665016483307,0.0031904661882371723,-0.005973349329548691,-0.0009936370377063783,0.024422910297414373,False
1118,1119,sas,-0.12131253484178059,0.06904434128825672,-0.1545520670075745,-0.11955116732429866,-0.01624760678085171,-0.09915166803620903,0.008438344847776624,-0.010259069186511016,0.006634569536121938,0.025292194079523548,True
1119,1120,sas,-0.12177411143091411,0.09027381095761616,-0.13526385813558972,-0.1112884363734484,-0.01389788828210296,-0.08129632927266493,0.005897018462496108,-0.004409573940839151,-0.000253241591801721,0.024383882542007625,False
1120,1121,sas,-0.11704062319688266,0.07302700273143657,-0.1443334784648896,-0.1282475212607634,-0.04630765053271463,-0.07251628116879459,0.034315233556621694,-0.010415688971468268,-0.0014648510544741872,-0.046684998518651884,True
1121,1122,sas,-0.12419339693377163,0.0842601856329201,-0.14376270723855605,-0.132974836851889,-0.04490173074030271,-0.0758026897397224,0.031092093224775356,-0.0006921872375526551,0.003896703073435429,-0.03166581879868337,True
1122,1123,sas,-0.12542982497697372,0.0684762012461371,-0.13959132884111963,-0.11843642596432342,-0.040236955130945745,-0.0601986154156636,0.03185529245272747,-0.012710015989779689,0.0006390945879279218,-0.03824307564631612,True
1123,1124,sas,-0.12194215887496722,0.06935307920587047,-0.13915019048042365,-0.11977651581633268,-0.039160802606564245,-0.0593859038225424,0.03023921273649327,-0.0055064666220390945,-0.0036483815182125853,-0.03767528084008635,False
1124,1125,sas,-0.11659221393711207,0.07031977060868169,-0.14591869391354026,-0.11346807057921084,-0.008971034686799413,-0.08657475639337256,0.0076759134213532304,-0.004852030097675974,0.0026757337643093016,0.027665654969583446,False
1125,1126,sas,-0.12678230621749287,0.08288835982282214,-0.1397068828047115,-0.11526238172740218,-0.014807460065774321,-0.0795711172078151,0.014470311470777979,-0.008483709705286684,-0.0017439308591984564,0.020301866663736307,False
1126,1127,sas,-0.12873316751193128,0.08135940720301707,-0.11654230462610139,-0.10192331783906958,-0.03134453319022689,-0.03512267741041599,0.016048639809406524,-0.00306940019606657,0.004660889258449983,-0.04430680366368347,False
1127,1128,sas,-0.12116630701720629,0.07161400026530788,-0.15147318168989313,-0.12776091204494933,-0.03405589061376488,-0.06666027628043208,0.039664696887829844,-0.002127035150344354,-0.008976464784327327,-0.036443729389295826,False
1128,1129,sas,-0.12377719420914626,0.0862217448439406,-0.14155431025147436,-0.11482622827241623,-0.03474221110639768,-0.06454366739720326,0.03835423233826493,-0.0029923023178357335,-0.017767106521326924,-0.03657662394662636,False
1129,1130,sas,-0.12425868101653997,0.07094039241352361,-0.13812548604023758,-0.1192058261543146,-0.03937942947674721,-0.0651739098944537,0.03459369464726467,-0.010771251446766926,0.00020055910131590762,-0.04207380275497811,False
1130,1131,sas,-0.11989646295246131,0.0999298673967105,-0.12571994861956665,-0.10451797552708625,-0.02093563716869035,-0.04479591158742979,0.036663497614621225,0.013684772535044491,-0.016954296105304502,-0.011035631739087804,True
1131,1132,sas,-0.11956484277823906,0.07939855150348571,-0.14040282692342143,-0.11032354660159732,-0.019632797963838797,-0.05657356113464732,0.03313947437549824,0.006540416750469839,-0.016177566491747303,0.0029797491847351996,True
1132,1133,sas,-0.12796702683278105,0.10340661360342754,-0.11743048558816117,-0.09390891510710186,-0.017924016817506116,-0.03583775869445509,0.03359288725619365,0.010016514543406395,-0.01728809193451308,-0.015430184124815064,False
1133,1134,sas,-0.1278464109305151,0.09050490663591754,-0.13212875236592111,-0.11419167783951077,-0.02511194467140722,-0.046573299281187835,0.03710404820032676,0.0030801268474316525,-0.013005622013582217,-0.01935274726424879,False
1134,1135,sas,-0.12388028937046006,0.08476850867593257,-0.1333422218749246,-0.1275454484596169,-0.04924137236223638,-0.0713124215245078,0.030231693734056722,-0.018586242291920213,0.002020664801576797,-0.040105656004509854,True
1135,1136,sas,-0.11460457619719605,0.10545315779097295,-0.12225748340757846,-0.10877533463895979,-0.01355461606654852,-0.07389079253416632,-0.00518552869392857,-0.004065194187013452,0.002370010740682719,0.03726602097954841,True
1136,1137,sas,-0.125588721437939,0.10489283126532305,-0.1158025736008758,-0.09360053930894299,-0.008182942141471495,-0.056084758571771906,0.00023426861003527006,-0.005084978015735366,-0.004136961472516529,0.022951502091957093,False
1137,1138,sas,-0.12059617949897508,0.10281782647852035,-0.11897293314873447,-0.09256642867760631,-0.009998796387747358,-0.06745259773494833,-0.00500127940926472,-0.007026421196349205,-0.00036156242995155386,0.028712678668827357,True
1138,1139,sas,-0.11792717146217972,0.07670828059863045,-0.1507761290203205,-0.13386070940498992,-0.01658329671508289,-0.09419538587643528,0.014972809492363574,-0.010194024624210742,-0.001165746719004273,0.02558673776252596,False
1139,1140,sas,-0.11390755597400577,0.08189299304481364,-0.1326424151286647,-0.10247659905328423,-0.01419500545815317,-0.08203802505270637,-0.0018552738749024306,-0.008871861237829142,-0.003763071802189412,0.04304640679641106,False
1140,1141,sas,-0.12127082838213453,0.0745305438848701,-0.151402485517028,-0.12347324638918122,-0.018353999518235735,-0.09754154964704612,0.012816393676553472,-0.009588701418437364,0.0009007932492642614,0.022100266892895275,False
1141,1142,sas,-0.1216551206228637,0.0978512971606536,-0.1322148082966106,-0.11035577057394262,-0.01668820893243659,-0.08322634757777377,0.006417654435148416,0.005335063146658797,0.0004986757347098956,0.018869586205950778,True
1142,1143,sas,-0.12375738101273713,0.09619360860894907,-0.14032386068488453,-0.12137800421627841,-0.016801635689878868,-0.08874877740051484,0.010493276462907496,-0.009710165688965136,-0.0021626354975144407,0.026615990772589092,True
1143,1144,sas,-0.12093655123795846,0.06525753422362277,-0.15131624701608862,-0.12458809130138294,-0.011098568112851068,-0.09052571143706824,0.009672983048891165,-0.007519800942245859,0.003107172021285505,0.0258689140808586,False
1144,1145,sas,-0.11990880232974939,0.09236804261968784,-0.13412793394106104,-0.11019317227036798,-0.009815687881144057,-0.08259298442588164,0.0014499302520710143,-0.005631341613144242,-0.0026688243692869857,0.022802558674196803,True
1145,1146,sas,-0.12011054258004573,0.07435917701568225,-0.1484685133171848,-0.1222551989807771,-0.015750151414064342,-0.08585959349325083,0.013938537872080438,0.0006740045151767787,-0.002144652703339953,0.023921060290888658,False
1146,1147,sas,-0.12560208195202827,0.08070125311097559,-0.14649582320180554,-0.12244933735387652,-0.01677439708077489,-0.08941003425002497,0.010160498055520802,-0.004063808848131657,0.004840561205980116,0.026139429403943544,False
1147,1148,sas,-0.11827624259042424,0.0564286750973353,-0.15821242265654997,-0.11843330038436549,-0.012596470507771016,-0.09502409526107296,0.008655448131800478,-0.003098929674756106,0.005168363783571213,0.028332243728191927,True
1148,1149,sas,-0.1299300365213619,0.07203945462417767,-0.1385147798100066,-0.12233095000689184,-0.03910606924575062,-0.0611190673651312,0.03053842217184282,-0.008531741311627499,0.008256743935484936,-0.030597038100037208,False
